Unnamed: 0,consecutivo,Id,fecha,anio,mes,dia,dia_sem,rango_hora,mun,calle_1,calle_2,lon,lat,tipo_siniestro,condicion_usuario,tipo_usuario,ibaen_atro,sexo,rango_edad,consecuencia
109,26670,2019-01-06-54083-SISCAV-12:00 A 13:59,2019-01-06,2019,Enero,6,domingo,13:00 a 13:59,Zapopan,Periferico,Santa Margarita,-103.412,20.73104,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,No especificado,No disponible,Lesionado
110,26671,2019-01-06-54083-SISCAV-12:00 A 13:59,2019-01-06,2019,Enero,6,domingo,13:00 a 13:59,Zapopan,Periferico,Santa Margarita,-103.412,20.73104,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte de Carga,Camioneta De Carga,Mujer,No disponible,Lesionado
111,26672,2019-01-06-720400-SISCAV-10:00 A 11:59,2019-01-06,2019,Enero,6,domingo,10:00 a 10:59,Zapopan,Bugambilias Blv,Remanso De Las Gardenias,-103.4448,20.6031,Colision Con Objeto Fijo,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Lesionado
112,26673,2019-01-06-720400-SISCAV-10:00 A 11:59,2019-01-06,2019,Enero,6,domingo,10:00 a 10:59,Zapopan,Bugambilias Blv,Remanso De Las Gardenias,-103.4448,20.6031,Colision Con Objeto Fijo,Pasajero,Vehiculo Particular,Automovil,Mujer,48-59,Lesionado
113,26674,2019-01-06-720400-SISCAV-10:00 A 11:59,2019-01-06,2019,Enero,6,domingo,10:00 a 10:59,Zapopan,Bugambilias Blv,Remanso De Las Gardenias,-103.4448,20.6031,Colision Con Objeto Fijo,Pasajero,Vehiculo Particular,Automovil,Mujer,18-27,Lesionado
114,26675,2019-01-07-100007-EHGR-18:00 A 19:59,2019-01-07,2019,Enero,7,lunes,18:00 a 18:59,Guadalajara,Lazaro Cardenas Calz,Colon Av,-103.3669,20.65024,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Taxi,No especificado,No disponible,Ileso
115,26676,2019-01-07-100007-EHGR-18:00 A 19:59,2019-01-07,2019,Enero,7,lunes,18:00 a 18:59,Guadalajara,Lazaro Cardenas Calz,Colon Av,-103.3669,20.65024,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Lesionado
116,26677,2019-01-07-100007-EHGR-18:00 A 19:59,2019-01-07,2019,Enero,7,lunes,18:00 a 18:59,Guadalajara,Lazaro Cardenas Calz,Colon Av,-103.3669,20.65024,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,No especificado,No disponible,Lesionado
117,26678,2019-01-07-100007-EHGR-18:00 A 19:59,2019-01-07,2019,Enero,7,lunes,18:00 a 18:59,Guadalajara,Lazaro Cardenas Calz,Colon Av,-103.3669,20.65024,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Mujer,18-27,Ileso
118,26679,2019-01-07-100007-EHGR-18:00 A 19:59,2019-01-07,2019,Enero,7,lunes,18:00 a 18:59,Guadalajara,Lazaro Cardenas Calz,Colon Av,-103.3669,20.65024,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camion De Carga,Hombre,18-27,Ileso
119,26680,2019-01-07-100008-EHGR-18:00 A 19:59,2019-01-07,2019,Enero,7,lunes,19:00 a 19:59,Guadalajara,Periferico,Artesanos Av,-103.297,20.71259,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Lesionado
120,26681,2019-01-07-100008-EHGR-18:00 A 19:59,2019-01-07,2019,Enero,7,lunes,19:00 a 19:59,Guadalajara,Periferico,Artesanos Av,-103.297,20.71259,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,No especificado,No disponible,Lesionado
121,26682,2019-01-07-3-TRANSPORTE PUBLICO-14:00 A 15:59,2019-01-07,2019,Enero,7,lunes,15:00 a 15:59,Guadalajara,Francisco Sarabia,Josefa Ortiz De Dominguez,-103.3056,20.66972,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Publico De Pasajeros,Transporte Publico,Hombre,48-59,Ileso
122,26683,2019-01-07-3-TRANSPORTE PUBLICO-14:00 A 15:59,2019-01-07,2019,Enero,7,lunes,15:00 a 15:59,Guadalajara,Francisco Sarabia,Josefa Ortiz De Dominguez,-103.3056,20.66972,Colision Entre Dos o Mas Vehiculos,Pasajero,Transporte Publico De Pasajeros,Transporte Publico,Mujer,38-47,Lesionado
123,26684,2019-01-07-3-TRANSPORTE PUBLICO-14:00 A 15:59,2019-01-07,2019,Enero,7,lunes,15:00 a 15:59,Guadalajara,Francisco Sarabia,Josefa Ortiz De Dominguez,-103.3056,20.66972,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,60+,Ileso
124,26685,2019-01-07-3-TRANSPORTE PUBLICO-14:00 A 15:59,2019-01-07,2019,Enero,7,lunes,15:00 a 15:59,Guadalajara,Francisco Sarabia,Josefa Ortiz De Dominguez,-103.3056,20.66972,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,48-59,Ileso
125,26686,2019-01-07-3-TRANSPORTE PUBLICO-14:00 A 15:59,2019-01-07,2019,Enero,7,lunes,15:00 a 15:59,Guadalajara,Francisco Sarabia,Josefa Ortiz De Dominguez,-103.3056,20.66972,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,0-17,Lesionado
126,26690,2019-01-08-100009-EHGR-16:00 A 17:59,2019-01-08,2019,Enero,8,martes,17:00 a 17:59,Zapopan,Araceli Sauza,Jesus Sanchez Carrillo,-103.4304,20.63214,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,No disponible,Ileso
127,26691,2019-01-08-100009-EHGR-16:00 A 17:59,2019-01-08,2019,Enero,8,martes,17:00 a 17:59,Zapopan,Araceli Sauza,Jesus Sanchez Carrillo,-103.4304,20.63214,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Mujer,No disponible,Lesionado
128,26692,2019-01-08-54115-SISCAV-00:00 A 01:59,2019-01-08,2019,Enero,8,martes,01:00 a 01:59,Guadalajara,Federalismo Calz,La Paz Av,-103.3547,20.66978,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,No especificado,No disponible,Lesionado
129,26693,2019-01-08-54115-SISCAV-00:00 A 01:59,2019-01-08,2019,Enero,8,martes,01:00 a 01:59,Guadalajara,Federalismo Calz,La Paz Av,-103.3547,20.66978,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,18-27,Ileso
130,26694,2019-01-08-54115-SISCAV-00:00 A 01:59,2019-01-08,2019,Enero,8,martes,01:00 a 01:59,Guadalajara,Federalismo Calz,La Paz Av,-103.3547,20.66978,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
138,26702,2019-01-08-54123-SISCAV-00:00 A 01:59,2019-01-08,2019,Enero,8,martes,00:00 a 00:59,Zapopan,Carretera A Tesistan,Los Robles,-103.4208,20.75088,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
139,26703,2019-01-08-54123-SISCAV-00:00 A 01:59,2019-01-08,2019,Enero,8,martes,00:00 a 00:59,Zapopan,Carretera A Tesistan,Los Robles,-103.4208,20.75088,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Lesionado
140,26704,2019-01-08-54123-SISCAV-00:00 A 01:59,2019-01-08,2019,Enero,8,martes,00:00 a 00:59,Zapopan,Carretera A Tesistan,Los Robles,-103.4208,20.75088,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Mujer,No disponible,Lesionado
141,26705,2019-01-08-54123-SISCAV-00:00 A 01:59,2019-01-08,2019,Enero,8,martes,00:00 a 00:59,Zapopan,Carretera A Tesistan,Los Robles,-103.4208,20.75088,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,18-27,Ileso
142,26706,2019-01-08-54123-SISCAV-00:00 A 01:59,2019-01-08,2019,Enero,8,martes,00:00 a 00:59,Zapopan,Carretera A Tesistan,Los Robles,-103.4208,20.75088,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,No especificado,No disponible,Ileso
143,26707,2019-01-08-54124-SISCAV-06:00 A 07:59,2019-01-08,2019,Enero,8,martes,07:00 a 07:59,Zapopan,Carretera A Tesistan,De Las Calandrias Av,-103.4563,20.77671,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,18-27,Ileso
144,26708,2019-01-08-54124-SISCAV-06:00 A 07:59,2019-01-08,2019,Enero,8,martes,07:00 a 07:59,Zapopan,Carretera A Tesistan,De Las Calandrias Av,-103.4563,20.77671,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,18-27,Ileso
145,26709,2019-01-08-54124-SISCAV-06:00 A 07:59,2019-01-08,2019,Enero,8,martes,07:00 a 07:59,Zapopan,Carretera A Tesistan,De Las Calandrias Av,-103.4563,20.77671,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
146,26710,2019-01-08-54124-SISCAV-06:00 A 07:59,2019-01-08,2019,Enero,8,martes,07:00 a 07:59,Zapopan,Carretera A Tesistan,De Las Calandrias Av,-103.4563,20.77671,Colision Entre Dos o Mas Vehiculos,Pasajero,Motociclista,Motocicleta,Mujer,No disponible,Lesionado
147,26711,2019-01-08-54124-SISCAV-06:00 A 07:59,2019-01-08,2019,Enero,8,martes,07:00 a 07:59,Zapopan,Carretera A Tesistan,De Las Calandrias Av,-103.4563,20.77671,Colision Entre Dos o Mas Vehiculos,Pasajero,Motociclista,Motocicleta,Mujer,No disponible,Lesionado
148,26712,2019-01-08-54124-SISCAV-06:00 A 07:59,2019-01-08,2019,Enero,8,martes,07:00 a 07:59,Zapopan,Carretera A Tesistan,De Las Calandrias Av,-103.4563,20.77671,Colision Entre Dos o Mas Vehiculos,Pasajero,Motociclista,Motocicleta,Hombre,No disponible,Lesionado
149,26713,2019-01-08-54124-SISCAV-06:00 A 07:59,2019-01-08,2019,Enero,8,martes,07:00 a 07:59,Zapopan,Carretera A Tesistan,De Las Calandrias Av,-103.4563,20.77671,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Taxi,Hombre,18-27,Ileso
150,26714,2019-01-08-54126-SISCAV-08:00 A 09:59,2019-01-08,2019,Enero,8,martes,09:00 a 09:59,Zapopan,Periferico,Alvaro Obregon Col Victor Hugo,-103.337,20.7255,Colision Entre Dos o Mas Vehiculos,Conductor,Ciclista,Bicicleta,Hombre,38-47,Lesionado
151,26715,2019-01-08-54126-SISCAV-08:00 A 09:59,2019-01-08,2019,Enero,8,martes,09:00 a 09:59,Zapopan,Periferico,Alvaro Obregon Col Victor Hugo,-103.337,20.7255,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
152,26716,2019-01-08-587994-SISCAV-12:00 A 13:59,2019-01-08,2019,Enero,8,martes,13:00 a 13:59,Zapopan,Periferico,Lopez Mateos Av,-103.4269,20.61467,Colision Con Objeto Fijo,Conductor,Motociclista,Motocicleta,Hombre,60+,Lesionado
153,26717,2019-01-09-4-TRANSPORTE PUBLICO-08:00 A 09:59,2019-01-09,2019,Enero,9,miércoles,09:00 a 09:59,Guadalajara,Dr Perez Arce,Pensador Mexicano,-103.3279,20.66427,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Publico De Pasajeros,Transporte Publico,No especificado,No disponible,Ileso
154,26718,2019-01-09-4-TRANSPORTE PUBLICO-08:00 A 09:59,2019-01-09,2019,Enero,9,miércoles,09:00 a 09:59,Guadalajara,Dr Perez Arce,Pensador Mexicano,-103.3279,20.66427,Colision Entre Dos o Mas Vehiculos,Conductor,Ciclista,Bicicleta,Hombre,60+,Fallecido
155,26719,2019-01-09-4-TRANSPORTE PUBLICO-08:00 A 09:59,2019-01-09,2019,Enero,9,miércoles,09:00 a 09:59,Guadalajara,Dr Perez Arce,Pensador Mexicano,-103.3279,20.66427,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camion De Carga,Hombre,18-27,Ileso
156,26720,2019-01-09-4-TRANSPORTE PUBLICO-08:00 A 09:59,2019-01-09,2019,Enero,9,miércoles,09:00 a 09:59,Guadalajara,Dr Perez Arce,Pensador Mexicano,-103.3279,20.66427,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,38-47,Ileso
159,26723,2019-01-09-54163-SISCAV-10:00 A 11:59,2019-01-09,2019,Enero,9,miércoles,11:00 a 11:59,Guadalajara,Pablo Valdez,Porfirio Diaz,-103.3208,20.68119,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
160,26724,2019-01-09-54163-SISCAV-10:00 A 11:59,2019-01-09,2019,Enero,9,miércoles,11:00 a 11:59,Guadalajara,Pablo Valdez,Porfirio Diaz,-103.3208,20.68119,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Mujer,38-47,Ileso
161,26725,2019-01-09-54163-SISCAV-10:00 A 11:59,2019-01-09,2019,Enero,9,miércoles,11:00 a 11:59,Guadalajara,Pablo Valdez,Porfirio Diaz,-103.3208,20.68119,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,28-37,Ileso
162,26726,2019-01-09-54163-SISCAV-10:00 A 11:59,2019-01-09,2019,Enero,9,miércoles,11:00 a 11:59,Guadalajara,Pablo Valdez,Porfirio Diaz,-103.3208,20.68119,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,0-17,Ileso
163,26727,2019-01-09-54165-SISCAV-20:00 A 21:59,2019-01-09,2019,Enero,9,miércoles,20:00 a 20:59,Zapopan,Bosques De San Isidro Blv,La Grana,-103.3859,20.74645,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,48-59,Lesionado
164,26728,2019-01-09-54165-SISCAV-20:00 A 21:59,2019-01-09,2019,Enero,9,miércoles,20:00 a 20:59,Zapopan,Bosques De San Isidro Blv,La Grana,-103.3859,20.74645,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,38-47,Ileso
165,26729,2019-01-09-54165-SISCAV-20:00 A 21:59,2019-01-09,2019,Enero,9,miércoles,20:00 a 20:59,Zapopan,Bosques De San Isidro Blv,La Grana,-103.3859,20.74645,Colision Entre Dos o Mas Vehiculos,Pasajero,Vehiculo Particular,Automovil,Mujer,No disponible,Lesionado
166,26730,2019-01-09-54165-SISCAV-20:00 A 21:59,2019-01-09,2019,Enero,9,miércoles,20:00 a 20:59,Zapopan,Bosques De San Isidro Blv,La Grana,-103.3859,20.74645,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Mujer,18-27,Ileso
167,26731,2019-01-09-54165-SISCAV-20:00 A 21:59,2019-01-09,2019,Enero,9,miércoles,20:00 a 20:59,Zapopan,Bosques De San Isidro Blv,La Grana,-103.3859,20.74645,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Mujer,18-27,Ileso
168,26732,2019-01-09-54169-SISCAV-08:00 A 09:59,2019-01-09,2019,Enero,9,miércoles,09:00 a 09:59,Guadalajara,Lazaro Cardenas Calz,8 De Julio,-103.3612,20.64718,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,28-37,Lesionado
169,26733,2019-01-09-54169-SISCAV-08:00 A 09:59,2019-01-09,2019,Enero,9,miércoles,09:00 a 09:59,Guadalajara,Lazaro Cardenas Calz,8 De Julio,-103.3612,20.64718,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,No especificado,No disponible,Ileso
170,26734,2019-01-09-54169-SISCAV-08:00 A 09:59,2019-01-09,2019,Enero,9,miércoles,09:00 a 09:59,Guadalajara,Lazaro Cardenas Calz,8 De Julio,-103.3612,20.64718,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
171,26735,2019-01-09-54169-SISCAV-08:00 A 09:59,2019-01-09,2019,Enero,9,miércoles,09:00 a 09:59,Guadalajara,Lazaro Cardenas Calz,8 De Julio,-103.3612,20.64718,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,18-27,Ileso
172,26739,2019-01-10-54180-SISCAV-12:00 A 13:59,2019-01-10,2019,Enero,10,jueves,12:00 a 12:59,Zapopan,Carretera A Tesistan,Santa Monica Zap,-103.4178,20.74871,Colision Entre Dos o Mas Vehiculos,Conductor,Sin datos,Sin datos,No especificado,No disponible,Ileso
173,26740,2019-01-10-54180-SISCAV-12:00 A 13:59,2019-01-10,2019,Enero,10,jueves,12:00 a 12:59,Zapopan,Carretera A Tesistan,Santa Monica Zap,-103.4178,20.74871,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,28-37,Lesionado
174,26741,2019-01-10-54180-SISCAV-12:00 A 13:59,2019-01-10,2019,Enero,10,jueves,12:00 a 12:59,Zapopan,Carretera A Tesistan,Santa Monica Zap,-103.4178,20.74871,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
175,26742,2019-01-10-54180-SISCAV-12:00 A 13:59,2019-01-10,2019,Enero,10,jueves,12:00 a 12:59,Zapopan,Carretera A Tesistan,Santa Monica Zap,-103.4178,20.74871,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,38-47,Ileso
176,26743,2019-01-10-54195-SISCAV-10:00 A 11:59,2019-01-10,2019,Enero,10,jueves,10:00 a 10:59,Guadalajara,Jesus Ureta,Jose Maria Narvaez,-103.3003,20.67727,Colision Con Peaton/Atropellamiento,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,18-27,Ileso
177,26744,2019-01-10-54195-SISCAV-10:00 A 11:59,2019-01-10,2019,Enero,10,jueves,10:00 a 10:59,Guadalajara,Jesus Ureta,Jose Maria Narvaez,-103.3003,20.67727,Colision Con Peaton/Atropellamiento,Conductor,Vehiculo Particular,Automovil,Hombre,38-47,Ileso
178,26745,2019-01-10-54195-SISCAV-10:00 A 11:59,2019-01-10,2019,Enero,10,jueves,10:00 a 10:59,Guadalajara,Jesus Ureta,Jose Maria Narvaez,-103.3003,20.67727,Colision Con Peaton/Atropellamiento,Conductor,Transporte de Carga,Camion De Carga,Hombre,28-37,Ileso
179,26746,2019-01-10-54195-SISCAV-10:00 A 11:59,2019-01-10,2019,Enero,10,jueves,10:00 a 10:59,Guadalajara,Jesus Ureta,Jose Maria Narvaez,-103.3003,20.67727,Colision Con Peaton/Atropellamiento,Peatón,Peaton,Camion De Carga,Mujer,No disponible,Fallecido
180,26747,2019-01-10-715089-SISCAV-12:00 A 13:59,2019-01-10,2019,Enero,10,jueves,13:00 a 13:59,Zapopan,San Ignacio Av,Vallarta Av,-103.403,20.67493,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,28-37,Lesionado
181,26748,2019-01-10-715089-SISCAV-12:00 A 13:59,2019-01-10,2019,Enero,10,jueves,13:00 a 13:59,Zapopan,San Ignacio Av,Vallarta Av,-103.403,20.67493,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,28-37,Ileso
182,26749,2019-01-11-10-EHGR-20:00 A 21:59,2019-01-11,2019,Enero,11,viernes,20:00 a 20:59,Guadalajara,Independencia Calz,Fidel Velazquez,-103.3257,20.705,Colision Con Peaton/Atropellamiento,Conductor,Vehiculo Particular,Automovil,Mujer,No disponible,Ileso
183,26750,2019-01-11-10-EHGR-20:00 A 21:59,2019-01-11,2019,Enero,11,viernes,20:00 a 20:59,Guadalajara,Independencia Calz,Fidel Velazquez,-103.3257,20.705,Colision Con Peaton/Atropellamiento,Peatón,Peaton,Automovil,Mujer,No disponible,Lesionado
184,26754,2019-01-11-3549-SISCAV-02:00 A 03:59,2019-01-11,2019,Enero,11,viernes,03:00 a 03:59,Guadalajara,Topacio Av,Diamante,-103.3937,20.64789,Colision Con Objeto Fijo,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,18-27,Lesionado
185,26755,2019-01-11-3549-SISCAV-02:00 A 03:59,2019-01-11,2019,Enero,11,viernes,03:00 a 03:59,Guadalajara,Topacio Av,Diamante,-103.3937,20.64789,Colision Con Objeto Fijo,Pasajero,Transporte de Carga,Camioneta De Carga,Mujer,No disponible,Lesionado
186,26756,2019-01-11-54215-SISCAV-10:00 A 11:59,2019-01-11,2019,Enero,11,viernes,10:00 a 10:59,Zapopan,Ignacio Allende Zap,Melchor Ocampo Zap,-103.4405,20.64685,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,28-37,Lesionado
187,26757,2019-01-11-54215-SISCAV-10:00 A 11:59,2019-01-11,2019,Enero,11,viernes,10:00 a 10:59,Zapopan,Ignacio Allende Zap,Melchor Ocampo Zap,-103.4405,20.64685,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,38-47,Ileso
188,26758,2019-01-11-54215-SISCAV-10:00 A 11:59,2019-01-11,2019,Enero,11,viernes,10:00 a 10:59,Zapopan,Ignacio Allende Zap,Melchor Ocampo Zap,-103.4405,20.64685,Colision Entre Dos o Mas Vehiculos,Conductor,Sin datos,Sin datos,No especificado,No disponible,Ileso
189,26759,2019-01-11-54215-SISCAV-10:00 A 11:59,2019-01-11,2019,Enero,11,viernes,10:00 a 10:59,Zapopan,Ignacio Allende Zap,Melchor Ocampo Zap,-103.4405,20.64685,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
190,26760,2019-01-11-9-EHGR-12:00 A 13:59,2019-01-11,2019,Enero,11,viernes,13:00 a 13:59,Zapopan,Tesistan Av,Santa Margarita,-103.4046,20.73166,Colision Con Peaton/Atropellamiento,Conductor,Vehiculo Particular,Automovil,Hombre,No disponible,Ileso
191,26761,2019-01-11-9-EHGR-12:00 A 13:59,2019-01-11,2019,Enero,11,viernes,13:00 a 13:59,Zapopan,Tesistan Av,Santa Margarita,-103.4046,20.73166,Colision Con Peaton/Atropellamiento,Peatón,Peaton,Automovil,Hombre,60+,Lesionado
192,26762,2019-01-11-9-EHGR-12:00 A 13:59,2019-01-11,2019,Enero,11,viernes,13:00 a 13:59,Zapopan,Tesistan Av,Santa Margarita,-103.4046,20.73166,Colision Con Peaton/Atropellamiento,Conductor,Vehiculo Particular,Automovil,Hombre,48-59,Ileso
193,26763,2019-01-11-9-EHGR-12:00 A 13:59,2019-01-11,2019,Enero,11,viernes,13:00 a 13:59,Zapopan,Tesistan Av,Santa Margarita,-103.4046,20.73166,Colision Con Peaton/Atropellamiento,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
194,26764,2019-01-12-4759-SISCAV-22:00 A 23:59,2019-01-12,2019,Enero,12,sábado,22:00 a 22:59,Guadalajara,Belisario Dominguez,Puerto De Todos Los Santos,-103.3201,20.6986,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte Empresarial O De Personal,Camioneta De Pasajeros,Hombre,48-59,Ileso
195,26765,2019-01-12-4759-SISCAV-22:00 A 23:59,2019-01-12,2019,Enero,12,sábado,22:00 a 22:59,Guadalajara,Belisario Dominguez,Puerto De Todos Los Santos,-103.3201,20.6986,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,No especificado,No disponible,Ileso
196,26766,2019-01-12-4759-SISCAV-22:00 A 23:59,2019-01-12,2019,Enero,12,sábado,22:00 a 22:59,Guadalajara,Belisario Dominguez,Puerto De Todos Los Santos,-103.3201,20.6986,Colision Entre Dos o Mas Vehiculos,Peatón,Peaton,Automovil,Mujer,No disponible,Fallecido
197,26767,2019-01-12-54237-SISCAV-10:00 A 11:59,2019-01-12,2019,Enero,12,sábado,11:00 a 11:59,Zapopan,Carretera A Nogales,Del Bajio Av,-103.4604,20.70195,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Taxi,Hombre,28-37,Lesionado
198,26768,2019-01-12-54237-SISCAV-10:00 A 11:59,2019-01-12,2019,Enero,12,sábado,11:00 a 11:59,Zapopan,Carretera A Nogales,Del Bajio Av,-103.4604,20.70195,Colision Entre Dos o Mas Vehiculos,Conductor,Transporte de Carga,Camioneta De Carga,Hombre,60+,Ileso
199,26769,2019-01-12-54237-SISCAV-10:00 A 11:59,2019-01-12,2019,Enero,12,sábado,11:00 a 11:59,Zapopan,Carretera A Nogales,Del Bajio Av,-103.4604,20.70195,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
200,26774,2019-01-12-54254-SISCAV-22:00 A 23:59,2019-01-12,2019,Enero,12,sábado,23:00 a 23:59,Guadalajara,Isla Antigua,Isla Malta,-103.3869,20.63424,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,38-47,Ileso
201,26775,2019-01-12-54254-SISCAV-22:00 A 23:59,2019-01-12,2019,Enero,12,sábado,23:00 a 23:59,Guadalajara,Isla Antigua,Isla Malta,-103.3869,20.63424,Colision Entre Dos o Mas Vehiculos,Conductor,Motociclista,Motocicleta,Hombre,18-27,Lesionado
202,26776,2019-01-12-54254-SISCAV-22:00 A 23:59,2019-01-12,2019,Enero,12,sábado,23:00 a 23:59,Guadalajara,Isla Antigua,Isla Malta,-103.3869,20.63424,Colision Entre Dos o Mas Vehiculos,Conductor,Vehiculo Particular,Automovil,Hombre,18-27,Ileso
